CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,lastUtteranceSource,reason
4cb930b8-08c7-419e-87e3-d361fe0f7a16,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,73,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6707526014519701d6f5c113,2024-10-10 07:04:48.259,CHAT_CONVERSATION_ENDED,Bot,inactivity
1c523941-7387-4720-a0b7-5c458ce0d8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,96,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670836fad7b6713c29c2401d,2024-10-10 23:20:10.674,CHAT_CONVERSATION_ENDED,Bot,inactivity
1c523941-7387-4720-a0b7-5c458ce0d8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,97,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670836fa14519701d6feb41d,2024-10-10 23:20:10.677,CHAT_CONVERSATION_ENDED,Bot,inactivity
1c523941-7387-4720-a0b7-5c458ce0d8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,98,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670836fa8529bdd2887e7fe4,2024-10-10 23:20:10.678,CHAT_CONVERSATION_ENDED,Bot,inactivity
1c523941-7387-4720-a0b7-5c458ce0d8aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,99,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670836fa86501aa6ad2228e4,2024-10-10 23:20:10.686,CHAT_CONVERSATION_ENDED,Bot,inactivity
453db8d7-b74b-49bc-a346-81beaaeae6ce,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67081f43d7b6713c29c09ba0,2024-10-10 21:38:59.636,CHAT_CONVERSATION_ENDED,Bot,inactivity
959ff3b1-5e36-4eeb-8eda-b520380193f2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,127,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6708217414519701d6fd957b,2024-10-10 21:48:20.444,CHAT_CONVERSATION_ENDED,Bot,inactivity
1717ce2e-7671-4504-8085-aa0380f14894,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,39,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67080b2e86501aa6ad1fd223,2024-10-10 20:13:18.241,CHAT_CONVERSATION_ENDED,Bot,inactivity
4f142e78-1d15-4cce-9567-64a9f91be71f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,207,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6708545014519701d6004c67,2024-10-11 01:25:20.490,CHAT_CONVERSATION_ENDED,Bot,inactivity
5aa515f0-d88f-4e36-b50f-62819e12bcea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,114,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6702893fce37c37834c13bfc,2024-10-06 15:57:35.235,CHAT_CONVERSATION_ENDED,Bot,inactivity
5aa515f0-d88f-4e36-b50f-62819e12bcea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,115,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6702893f55f202ce2636fb0c,2024-10-06 15:57:35.236,CHAT_CONVERSATION_ENDED,Bot,inactivity
09a7a852-7e04-4ccf-b62f-b12eddf51e8f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6702d107ce37c37834c47340,2024-10-06 21:03:51.196,CHAT_CONVERSATION_ENDED,Bot,inactivity
998198b1-fa18-4cf5-ade7-97470dd63b17,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67024d70ce37c37834c01066,2024-10-06 11:42:24.877,CHAT_CONVERSATION_ENDED,Bot,inactivity
d8e8beba-0f74-42a4-a887-834f32f1ece8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6702520755f202ce2635f4a1,2024-10-06 12:01:59.717,CHAT_CONVERSATION_ENDED,Bot,inactivity
868d9fee-f1fe-4f2c-a403-cc731ab3afa7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,121,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6702faa355f202ce263bd14b,2024-10-07 00:01:23.483,CHAT_CONVERSATION_ENDED,Bot,inactivity
c201c076-3834-4047-9727-760debbe52ee,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,60,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fea88255f202ce26114ff6,2024-10-03 17:21:54.116,CHAT_CONVERSATION_ENDED,Bot,inactivity
3ab4c3c9-6a78-4f14-9b7f-aae89af39c2b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fde3d5ce37c3783490bf30,2024-10-03 03:22:45.030,CHAT_CONVERSATION_ENDED,Bot,inactivity
335b8696-3430-4765-b52c-886fc5b7a794,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,24,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fdee6055f202ce260b514d,2024-10-03 04:07:44.780,CHAT_CONVERSATION_ENDED,Bot,inactivity
93dd4316-3517-42f5-b4c4-7cc17d2d30ab,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,432,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66feef797886d98a5f3fb503,2024-10-03 22:24:41.980,CHAT_CONVERSATION_ENDED,Bot,inactivity
93dd4316-3517-42f5-b4c4-7cc17d2d30ab,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,433,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66feef799aed72ff524d3e5f,2024-10-03 22:24:41.980,CHAT_CONVERSATION_ENDED,Bot,inactivity
1836214e-9941-4fa0-a8bb-326dae297058,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,63,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fea52255f202ce261111d5,2024-10-03 17:07:30.298,CHAT_CONVERSATION_ENDED,Bot,inactivity
1d926e19-6acd-4bd3-8582-5f26a9537ed3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fe180ece37c37834936713,2024-10-03 07:05:34.062,CHAT_CONVERSATION_ENDED,Bot,inactivity
062d6f20-9f46-4e9d-9b1f-060ed16e265b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,208,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fe6d8455f202ce260e6a8b,2024-10-03 13:10:12.703,CHAT_CONVERSATION_ENDED,Bot,inactivity
34258b8f-276a-4e35-8441-f1888e5abfe2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66feb4e97886d98a5f3c5cfa,2024-10-03 18:14:49.168,CHAT_CONVERSATION_ENDED,Bot,inactivity
b8fda17f-7521-46b5-bc07-28151191af4f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67007632ce37c37834af2528,2024-10-05 02:11:46.013,CHAT_CONVERSATION_ENDED,Bot,inactivity
da413d4d-f91a-488a-bac3-c9edc8e12b75,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d28ab881e9aad8ce1d25e,2024-10-14 17:20:27.342,CHAT_CONVERSATION_ENDED,Bot,inactivity
188f19f2-85a5-4710-92fc-ebfc395166ea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d49398790e7f88c2751b1,2024-10-14 19:39:21.535,CHAT_CONVERSATION_ENDED,Bot,inactivity
bed39ba7-4cb0-4f27-bd77-5a3e6eba1083,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d801a3aa758cc7b48c362,2024-10-14 23:33:30.159,CHAT_CONVERSATION_ENDED,Bot,inactivity
31d82f22-cae2-4125-94d4-c0186dc1c114,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d20c68529bdd288acc9fa,2024-10-14 16:46:46.012,CHAT_CONVERSATION_ENDED,Bot,inactivity
903c247e-7e5a-41c4-b065-2460f519cb6d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,205,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6706ed1b14519701d6f14dda,2024-10-09 23:52:43.775,CHAT_CONVERSATION_ENDED,Bot,inactivity
34866ad4-e7d5-4ae6-904e-f12571edecf1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6706cef89a99212463d162c8,2024-10-09 21:44:08.831,CHAT_CONVERSATION_ENDED,Bot,inactivity
04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,80,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6707faac86501aa6ad1eec12,2024-10-10 19:02:52.054,CHAT_CONVERSATION_ENDED,Bot,inactivity
04a804a8-6b7e-4189-9b9e-cfe6b73a5e60,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,81,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6707faac14519701d6fb7ae8,2024-10-10 19:02:52.055,CHAT_CONVERSATION_ENDED,Bot,inactivity
cb535099-d2b4-4d57-8f3c-6b91b21e7bba,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc0382ce37c37834788e6f,2024-10-01 17:13:22.091,CHAT_CONVERSATION_ENDED,Bot,inactivity
cb316e92-475d-43e9-90d6-62003d2d91c9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbeb3755f202ce26f45b0e,2024-10-01 15:29:43.464,CHAT_CONVERSATION_ENDED,Bot,inactivity
1dded0ce-89ed-4ae1-8982-7a19f9e44af8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,106,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc2ef3ce37c378347b5518,2024-10-01 20:18:43.253,CHAT_CONVERSATION_ENDED,Bot,inactivity
07b12dd2-079d-4221-aa9b-9d8bfad2aaf9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,43,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbcdba55f202ce26f30fe9,2024-10-01 13:23:54.207,CHAT_CONVERSATION_ENDED,Bot,inactivity
f6596caa-d293-4fec-ab97-6e0a7f6f81bb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,106,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbf6cf55f202ce26f5147e,2024-10-01 16:19:11.456,CHAT_CONVERSATION_ENDED,Bot,inactivity
23d3e32d-eabb-472e-a29a-71af83d312b0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc62f555f202ce26fb464f,2024-10-02 00:00:37.586,CHAT_CONVERSATION_ENDED,Bot,inactivity
074bd355-bc2c-4d55-a339-08bcfa76b910,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc0b2655f202ce26f68475,2024-10-01 17:45:58.664,CHAT_CONVERSATION_ENDED,Bot,inactivity
f7ad5c50-91d3-4fea-b6a3-cf429fc55bad,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbed28ce37c378347702c1,2024-10-01 15:38:00.048,CHAT_CONVERSATION_ENDED,Bot,inactivity
4af38e5e-ea05-415c-b283-9d68b95db936,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc322f06ea172c89cb8334,2024-10-01 20:32:31.432,CHAT_CONVERSATION_ENDED,Bot,inactivity
389ebe78-80e8-4dc7-b184-d07af6ed20d2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,263,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67055c4a4f3c05168c77fea4,2024-10-08 19:22:34.136,CHAT_CONVERSATION_ENDED,Bot,inactivity
cdc66187-74d7-4d48-a530-edfaaa8663df,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,118,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670ed463f9334728e3fee402,2024-10-15 23:45:23.418,CHAT_CONVERSATION_ENDED,Bot,inactivity
f6a36527-4ad2-43f7-9832-c698e93f07cd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,111,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670eb764c6d56ea4415f86fb,2024-10-15 21:41:40.872,CHAT_CONVERSATION_ENDED,Bot,inactivity
6626dea1-2ec4-4f7f-af0c-68c0eaf8f173,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670e51c38529bdd288b9977c,2024-10-15 14:28:03.095,CHAT_CONVERSATION_ENDED,Bot,inactivity
76a83661-90d4-4754-b65f-46f0ac5e2b2c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6700c31655f202ce2629e2f2,2024-10-05 07:39:50.418,CHAT_CONVERSATION_ENDED,Bot,inactivity
4b10c08f-b407-47cc-8ebb-f949b5c38ef9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67015618ce37c37834b6ca70,2024-10-05 18:07:04.854,CHAT_CONVERSATION_ENDED,Bot,inactivity
039e08db-17ae-4309-b830-97197798359e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6701ac81ce37c37834bb345b,2024-10-06 00:15:45.169,CHAT_CONVERSATION_ENDED,Bot,inactivity
8f871317-4730-4435-b97e-0f3bbb9c6233,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d67e914519701d6305f7b,2024-10-14 21:50:17.814,CHAT_CONVERSATION_ENDED,Bot,inactivity
e9c9f242-abc5-4a21-a248-13ec322afab3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,31,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d2ffe8529bdd288adbb59,2024-10-14 17:51:42.500,CHAT_CONVERSATION_ENDED,Bot,inactivity
30bf8bdd-c9ed-48e1-858b-f76231f56d5f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d6ca414519701d630acec,2024-10-14 22:10:28.000,CHAT_CONVERSATION_ENDED,Bot,inactivity
4677c9c7-77f6-42d1-93ec-6d0187e413f7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,130,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d89c58529bdd288b2f4ec,2024-10-15 00:14:45.019,CHAT_CONVERSATION_ENDED,Bot,inactivity
4677c9c7-77f6-42d1-93ec-6d0187e413f7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,131,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d89c58529bdd288b2f4ed,2024-10-15 00:14:45.019,CHAT_CONVERSATION_ENDED,Bot,inactivity
064807e4-b279-46d4-8b5f-d002f93d267d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,85,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d965d8790e7f88c2b727a,2024-10-15 01:08:29.425,CHAT_CONVERSATION_ENDED,Bot,inactivity
695ce039-4616-4dfd-80ef-83ab4ec058b1,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,93,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d5146881e9aad8ce4234a,2024-10-14 20:13:42.351,CHAT_CONVERSATION_ENDED,Bot,inactivity
e70f6007-1cdd-4141-bf62-e46e1dec6948,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,35,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67095d918529bdd2888a7003,2024-10-11 20:17:05.905,CHAT_CONVERSATION_ENDED,Bot,inactivity
1695e97a-30c3-4daa-94ff-3ad51fb36dff,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,67,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670939bc8529bdd28888410a,2024-10-11 17:44:12.241,CHAT_CONVERSATION_ENDED,Bot,inactivity
6df30439-41d8-4e2b-9bbf-8235ad09860e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,129,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67094dc914519701d6098420,2024-10-11 19:09:45.179,CHAT_CONVERSATION_ENDED,Bot,inactivity
9ba01f2f-8935-494d-8e11-3818664e1d47,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,64,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6709383114519701d6081dcc,2024-10-11 17:37:37.085,CHAT_CONVERSATION_ENDED,Bot,inactivity
71b9a844-8b5a-4f94-8a99-b930b0d60f76,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670938818529bdd288882a64,2024-10-11 17:38:57.031,CHAT_CONVERSATION_ENDED,Bot,inactivity
a784de84-56f4-4b0a-a3af-af3c9e2126e6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,40,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670939048529bdd288883367,2024-10-11 17:41:08.804,CHAT_CONVERSATION_ENDED,Bot,inactivity
7fbd6537-7132-40c5-abe0-b4c97dd5cdfa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,164,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6708d05e14519701d6047442,2024-10-11 10:14:38.923,CHAT_CONVERSATION_ENDED,Bot,inactivity
0e844e2b-1a1a-44e0-bf7b-ff487e151f2e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,204,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fcb0f8ce37c37834827267,2024-10-02 05:33:28.351,CHAT_CONVERSATION_ENDED,Bot,inactivity
97b3625d-666d-4dd1-9ff1-61e58f86f003,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fdbd2256f35ba81da0afc7,2024-10-03 00:37:38.307,CHAT_CONVERSATION_ENDED,Bot,inactivity
2fa789f8-a44b-4a13-9420-4fd226a5675a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,369,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd789156f35ba81d9d3c8e,2024-10-02 19:45:05.378,CHAT_CONVERSATION_ENDED,Bot,inactivity
ed4da5ff-b2e7-43a1-9055-3c73b11036fb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,105,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d2652881e9aad8ce1ac1d,2024-10-14 17:10:26.456,CHAT_CONVERSATION_ENDED,Bot,inactivity
cc179af9-2301-4fd9-9afc-beaa99583b7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,376,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d609614519701d62fe624,2024-10-14 21:19:02.363,CHAT_CONVERSATION_ENDED,Bot,inactivity
fcdb6c5d-4b57-4c8e-ba9c-d33d6b347fe9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,25,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670894c28529bdd28882fb75,2024-10-11 06:00:18.903,CHAT_CONVERSATION_ENDED,Bot,inactivity
ce111e9a-7516-4cfb-815e-e9a7994990ea,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d039814519701d62a663c,2024-10-14 14:42:16.313,CHAT_CONVERSATION_ENDED,Bot,inactivity
2f3629ef-0b58-4e08-80f3-8416c5abb279,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d2e1014519701d62d020f,2024-10-14 17:43:28.428,CHAT_CONVERSATION_ENDED,Bot,inactivity
f85f1edc-5df4-4f13-9e50-d7cb04fdf082,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,318,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d334d14519701d62d5b28,2024-10-14 18:05:49.401,CHAT_CONVERSATION_ENDED,Bot,inactivity
aa0903b3-15ae-4584-b3f8-0d26ddaee47e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d352c8790e7f88c264445,2024-10-14 18:13:48.562,CHAT_CONVERSATION_ENDED,Bot,inactivity
2995c00c-f9ff-4a06-a0d8-beba9973988d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,22,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d3cc8430f2e1d63bdd37e,2024-10-14 18:46:16.241,CHAT_CONVERSATION_ENDED,Bot,inactivity
8cb862c1-b5b5-45a5-8b32-c4f9fd007b7b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,232,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d5bd08790e7f88c286120,2024-10-14 20:58:40.887,CHAT_CONVERSATION_ENDED,Bot,inactivity
8cb862c1-b5b5-45a5-8b32-c4f9fd007b7b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,233,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d5bd014519701d62f9713,2024-10-14 20:58:40.888,CHAT_CONVERSATION_ENDED,Bot,inactivity
87010c74-7091-493b-bdf6-ce1521e3bea7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670941fe8529bdd28888d954,2024-10-11 18:19:26.662,CHAT_CONVERSATION_ENDED,Bot,inactivity
