CONVERSATION_ID,ASSISTANT_ID,EVENT_POSITION,eventData,eventId,timestamp,typeOfEvent,lastUtteranceSource,reason
9995bef6-4a41-4d71-8c9a-4d777792d545,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbfd7ace37c37834781828,2024-10-01 16:47:38.063,CHAT_CONVERSATION_ENDED,Bot,inactivity
86dffa7e-6628-45ba-89b7-6782518a1177,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc054ece37c3783478b0fe,2024-10-01 17:21:02.586,CHAT_CONVERSATION_ENDED,Bot,inactivity
86dffa7e-6628-45ba-89b7-6782518a1177,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc054e55f202ce26f61341,2024-10-01 17:21:02.590,CHAT_CONVERSATION_ENDED,Bot,inactivity
1666d847-1a6e-4063-b306-159352386344,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,226,"{'lastUtteranceSource': 'User', 'reason': 'inactivity'}",66fc5d6855f202ce26fb0a17,2024-10-01 23:36:56.896,CHAT_CONVERSATION_ENDED,User,inactivity
66f1afc1-9fa5-47f3-a784-e4f6925a8ba0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,105,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc3c8006ea172c89cc186d,2024-10-01 21:16:32.229,CHAT_CONVERSATION_ENDED,Bot,inactivity
b6c5ca87-844c-4362-b07e-0230ab81a158,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,49,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc47c655f202ce26f9f1ce,2024-10-01 22:04:38.016,CHAT_CONVERSATION_ENDED,Bot,inactivity
84b5f7ad-c893-4b06-ad1c-69643dc29406,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,36,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc3067f5f972a5bee6287a,2024-10-01 20:24:55.717,CHAT_CONVERSATION_ENDED,Bot,inactivity
e73b0e38-7f05-4460-bbb5-cecf4a03b23b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbe18cce37c37834763648,2024-10-01 14:48:28.961,CHAT_CONVERSATION_ENDED,Bot,inactivity
5c9d6527-51d2-4c6c-ab0b-85186887a3ef,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,52,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fb62b4ce37c378347320c5,2024-10-01 05:47:16.289,CHAT_CONVERSATION_ENDED,Bot,inactivity
fe9df5c6-9f5f-4dcd-9a07-028d7da14e7e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,64,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc6bbdf5f972a5bee901d4,2024-10-02 00:38:05.010,CHAT_CONVERSATION_ENDED,Bot,inactivity
a8a62a5f-9a20-434c-9d30-b0ae236905de,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,88,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc1aed55f202ce26f778fa,2024-10-01 18:53:17.903,CHAT_CONVERSATION_ENDED,Bot,inactivity
091e50f1-5d55-4c25-909b-79aa09ff81dd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,110,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc0f11f5f972a5bee445cd,2024-10-01 18:02:41.831,CHAT_CONVERSATION_ENDED,Bot,inactivity
a8a4da4c-0ee0-49f3-bfd3-30c2fa7a8d7a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fbf1ac55f202ce26f4c7e2,2024-10-01 15:57:16.810,CHAT_CONVERSATION_ENDED,Bot,inactivity
894f608d-4af5-4d33-8275-14addf8becb2,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,98,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc5bb406ea172c89cdbb4c,2024-10-01 23:29:40.403,CHAT_CONVERSATION_ENDED,Bot,inactivity
1ef81840-cf3e-4443-847e-b74569bff20c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc414106ea172c89cc5c07,2024-10-01 21:36:49.478,CHAT_CONVERSATION_ENDED,Bot,inactivity
6885f2ac-974a-4ce7-be6f-972a199022cb,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67042e9d681a3e4d7a279355,2024-10-07 21:55:25.807,CHAT_CONVERSATION_ENDED,Bot,inactivity
57beaa13-cb4a-4695-b788-159e14401e39,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,86,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67040a4b9f408c1a48300ff2,2024-10-07 19:20:27.903,CHAT_CONVERSATION_ENDED,Bot,inactivity
d6e3fe5c-278c-42d5-9d4d-059ca01b5320,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,32,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703f625dd018676c73fbf2f,2024-10-07 17:54:29.075,CHAT_CONVERSATION_ENDED,Bot,inactivity
3d384407-d01d-4f67-85bc-148dfb32d06c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,27,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670422d100ab2c30deab0173,2024-10-07 21:05:05.705,CHAT_CONVERSATION_ENDED,Bot,inactivity
4d7db300-3580-4334-88a8-d28d515f4f4e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703c221ce37c37834cd68d4,2024-10-07 14:12:33.195,CHAT_CONVERSATION_ENDED,Bot,inactivity
3aa46dda-2cc9-4ef6-bc78-a66710176a40,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,550,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703ff1dce37c37834d0e691,2024-10-07 18:32:45.380,CHAT_CONVERSATION_ENDED,Bot,inactivity
3aa46dda-2cc9-4ef6-bc78-a66710176a40,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,551,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703ff1ddd018676c7403d99,2024-10-07 18:32:45.382,CHAT_CONVERSATION_ENDED,Bot,inactivity
3aa46dda-2cc9-4ef6-bc78-a66710176a40,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,552,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703ff1ddd018676c7403d9a,2024-10-07 18:32:45.382,CHAT_CONVERSATION_ENDED,Bot,inactivity
6895a564-6f9f-46e2-9bec-602a24c99015,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,46,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670419f3ce37c37834d2613c,2024-10-07 20:27:15.817,CHAT_CONVERSATION_ENDED,Bot,inactivity
3704505e-8fa4-4f38-b937-8215d40804f9,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67043226dd018676c742fdda,2024-10-07 22:10:30.242,CHAT_CONVERSATION_ENDED,Bot,inactivity
c3c77a75-10ab-41cb-92e5-53171e2c438f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,20,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703db74ce37c37834ceb48a,2024-10-07 16:00:36.006,CHAT_CONVERSATION_ENDED,Bot,inactivity
e52a729b-fd3e-42a4-a7d5-a36d6e1eb282,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67043cdbce37c37834d453b1,2024-10-07 22:56:11.544,CHAT_CONVERSATION_ENDED,Bot,inactivity
d24daefe-63e8-411f-bd1b-cfd0581c0726,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,128,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703317cce37c37834c94572,2024-10-07 03:55:24.197,CHAT_CONVERSATION_ENDED,Bot,inactivity
e4b850d3-738e-4573-8cfd-5989f02389bd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,34,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703ddca55f202ce26436d90,2024-10-07 16:10:34.565,CHAT_CONVERSATION_ENDED,Bot,inactivity
ee9bcd83-4852-44c7-aa51-a82d4f0e059f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703d73b00ab2c30dea6dc71,2024-10-07 15:42:35.950,CHAT_CONVERSATION_ENDED,Bot,inactivity
563fd4a8-3f07-4c40-a2ae-6dc3a22cbfe6,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,76,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6704162b00ab2c30deaa53dd,2024-10-07 20:11:07.847,CHAT_CONVERSATION_ENDED,Bot,inactivity
d92d3ee4-3686-4001-bf18-a2c853386f01,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,28,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703fa3955f202ce264523a7,2024-10-07 18:11:53.529,CHAT_CONVERSATION_ENDED,Bot,inactivity
8d496302-b224-4ab0-83c3-06e3964d2d5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,216,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670357abce37c37834cb1e37,2024-10-07 06:38:19.504,CHAT_CONVERSATION_ENDED,Bot,inactivity
8d496302-b224-4ab0-83c3-06e3964d2d5c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,217,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670357ab55f202ce263ffa16,2024-10-07 06:38:19.504,CHAT_CONVERSATION_ENDED,Bot,inactivity
4d008b64-2db6-4708-9e8b-98179110b05c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,129,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67042ad0ce37c37834d350f0,2024-10-07 21:39:12.610,CHAT_CONVERSATION_ENDED,Bot,inactivity
70910914-607f-4cc3-aaa8-307e4e262ddd,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,44,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67041fed55f202ce26472a01,2024-10-07 20:52:45.448,CHAT_CONVERSATION_ENDED,Bot,inactivity
6f73b816-87e2-411f-93e6-2277dddcf124,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670437cf681a3e4d7a280eca,2024-10-07 22:34:39.628,CHAT_CONVERSATION_ENDED,Bot,inactivity
3ac3b65f-8ff8-4c2d-ab5b-59fe81ba20c8,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,54,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6704354500ab2c30deabfafe,2024-10-07 22:23:49.146,CHAT_CONVERSATION_ENDED,Bot,inactivity
20d11499-7f1e-47d6-a470-719fdd90ec8c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,109,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6704567900ab2c30dead8927,2024-10-08 00:45:29.635,CHAT_CONVERSATION_ENDED,Bot,inactivity
713c8aef-4144-4982-80ef-4ade60796c7c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,38,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703dc78ce37c37834cec29d,2024-10-07 16:04:56.701,CHAT_CONVERSATION_ENDED,Bot,inactivity
c6c8b224-36e4-4927-ba87-e6be56002298,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,125,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6703f17200ab2c30dea844dd,2024-10-07 17:34:26.505,CHAT_CONVERSATION_ENDED,Bot,inactivity
c4589dd7-7c8f-4036-b502-d4f8150f7f3a,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,45,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6708131786501aa6ad2042b2,2024-10-10 20:47:03.442,CHAT_CONVERSATION_ENDED,Bot,inactivity
ecdd7144-8064-4897-8330-7fc9852b920c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,72,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67085184d7b6713c29c402ff,2024-10-11 01:13:24.597,CHAT_CONVERSATION_ENDED,Bot,inactivity
beb3df60-0746-4a06-ab12-8320b804ab69,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6707e0348529bdd288797506,2024-10-10 17:09:56.535,CHAT_CONVERSATION_ENDED,Bot,inactivity
34a79e5b-890f-4e6c-a92f-a1997a9d1a6f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6707d48214519701d6f90dda,2024-10-10 16:20:02.065,CHAT_CONVERSATION_ENDED,Bot,inactivity
46c2f541-5597-4daa-a6d8-7258ccfa5609,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,33,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",6708260086501aa6ad214582,2024-10-10 22:07:44.013,CHAT_CONVERSATION_ENDED,Bot,inactivity
85bd35d7-4fb7-4677-b90e-a436717537f3,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",67081803d7b6713c29c014db,2024-10-10 21:08:03.700,CHAT_CONVERSATION_ENDED,Bot,inactivity
f1a0503e-ec56-4b76-89dc-5d53d4b95092,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,116,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fe1fc555f202ce260d261c,2024-10-03 07:38:29.975,CHAT_CONVERSATION_ENDED,Bot,inactivity
20d25d12-49c1-4685-9b3b-b5a4fc2a514d,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,57,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fec270ce37c3783499fd11,2024-10-03 19:12:32.892,CHAT_CONVERSATION_ENDED,Bot,inactivity
cd1d4857-ffe0-4e10-951e-8e91db750d15,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fec53755f202ce26131264,2024-10-03 19:24:23.409,CHAT_CONVERSATION_ENDED,Bot,inactivity
eb687811-7946-4301-9f4b-6ea595616169,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,341,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fee87355f202ce261510b7,2024-10-03 21:54:43.881,CHAT_CONVERSATION_ENDED,Bot,inactivity
e83a8f3c-e8a3-4903-8e47-b037ef225911,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,48,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fea68fce37c3783498303f,2024-10-03 17:13:35.688,CHAT_CONVERSATION_ENDED,Bot,inactivity
c7d62e42-d6f6-404b-bdb7-d87daa8bc187,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fe9b5755f202ce26106dc1,2024-10-03 16:25:43.727,CHAT_CONVERSATION_ENDED,Bot,inactivity
482bacca-f588-4bc8-af5d-24f76b81288f,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fea561ce37c37834981958,2024-10-03 17:08:33.843,CHAT_CONVERSATION_ENDED,Bot,inactivity
d4639151-8f09-4d23-927d-71437e644ec0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,51,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fe994e9aed72ff524829a7,2024-10-03 16:17:02.835,CHAT_CONVERSATION_ENDED,Bot,inactivity
da9d8ffc-4715-4fb4-8332-f0d70b7782f5,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,55,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fef48cce37c378349d058b,2024-10-03 22:46:20.551,CHAT_CONVERSATION_ENDED,Bot,inactivity
46f5d4c0-5cfd-4b62-9326-f09d62637a38,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,74,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd17d2ce37c3783484df33,2024-10-02 12:52:18.419,CHAT_CONVERSATION_ENDED,Bot,inactivity
580aaed2-fd7a-4da2-8b36-db163589a482,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,378,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd36ec55f202ce26019068,2024-10-02 15:05:00.225,CHAT_CONVERSATION_ENDED,Bot,inactivity
babc4c55-e3d2-435e-adf4-3b44839b4378,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,183,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd51d64a29b75ae496dc14,2024-10-02 16:59:50.599,CHAT_CONVERSATION_ENDED,Bot,inactivity
a2b55dd1-ce63-4d09-bcb0-5d7395e8a0d0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,19,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fc9f83ce37c378348182dc,2024-10-02 04:18:59.081,CHAT_CONVERSATION_ENDED,Bot,inactivity
50b7f669-20d1-4a81-8fd4-b16b1574447b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,142,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd4b8055f202ce2602bc35,2024-10-02 16:32:48.465,CHAT_CONVERSATION_ENDED,Bot,inactivity
9557f5c8-5cd2-4580-8c00-ab21fb049592,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,62,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd44eb4a29b75ae49616fa,2024-10-02 16:04:43.911,CHAT_CONVERSATION_ENDED,Bot,inactivity
aaf20b4d-0b4d-4188-9935-d4a97534f89e,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,41,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd54d255f202ce26035b44,2024-10-02 17:12:34.482,CHAT_CONVERSATION_ENDED,Bot,inactivity
1dab3ca2-b46d-4de8-bb68-16c6a303fac7,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,133,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd890d56f35ba81d9e1781,2024-10-02 20:55:25.872,CHAT_CONVERSATION_ENDED,Bot,inactivity
49367bd9-1ed4-4e57-9b21-e00ca74bb349,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,37,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd9db94a29b75ae49af1bd,2024-10-02 22:23:37.538,CHAT_CONVERSATION_ENDED,Bot,inactivity
bfe84e44-d627-4524-8ac0-6492b67fc1fc,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,66,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd674b55f202ce26047a21,2024-10-02 18:31:23.944,CHAT_CONVERSATION_ENDED,Bot,inactivity
41729634-83f0-43aa-8c99-b1b535308be0,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,26,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",66fd8ac655f202ce260661bf,2024-10-02 21:02:46.722,CHAT_CONVERSATION_ENDED,Bot,inactivity
57fc2985-d27c-4cb5-a766-ae330bec5fc4,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,111,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d8ef714519701d6327c35,2024-10-15 00:36:55.450,CHAT_CONVERSATION_ENDED,Bot,inactivity
7a7d7a6e-250e-44f0-ae16-ba6e47ed0618,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,190,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d9b56881e9aad8ce85596,2024-10-15 01:29:42.517,CHAT_CONVERSATION_ENDED,Bot,inactivity
7a7d7a6e-250e-44f0-ae16-ba6e47ed0618,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,191,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d9b5614519701d63319c5,2024-10-15 01:29:42.517,CHAT_CONVERSATION_ENDED,Bot,inactivity
9852473c-0f89-41dd-9b4b-82bdb95a6f87,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,69,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d217e8529bdd288acd577,2024-10-14 16:49:50.305,CHAT_CONVERSATION_ENDED,Bot,inactivity
70a8a5ee-e5a0-4ecf-bb47-f04d5d51f1aa,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,42,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d5d9b8790e7f88c287c6d,2024-10-14 21:06:19.807,CHAT_CONVERSATION_ENDED,Bot,inactivity
ef68bb2f-8a03-4d40-92fb-bf466e863559,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,70,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d4e56881e9aad8ce3fcc9,2024-10-14 20:01:10.189,CHAT_CONVERSATION_ENDED,Bot,inactivity
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,659,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d438e8529bdd288aee22f,2024-10-14 19:15:10.278,CHAT_CONVERSATION_ENDED,Bot,inactivity
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,660,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d438e881e9aad8ce36df1,2024-10-14 19:15:10.279,CHAT_CONVERSATION_ENDED,Bot,inactivity
6fe4d70e-dbfb-4611-b33d-6c933867292b,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,661,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670d438e881e9aad8ce36df0,2024-10-14 19:15:10.279,CHAT_CONVERSATION_ENDED,Bot,inactivity
83894b12-c844-4792-abbb-421b0b7fc14c,08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,61,"{'lastUtteranceSource': 'Bot', 'reason': 'inactivity'}",670eaa2bf9334728e3fc701d,2024-10-15 20:45:15.540,CHAT_CONVERSATION_ENDED,Bot,inactivity
