ASSISTANT_ID,CONVERSATION_ID,EVENT_POSITION,eventData,eventId,key,name,nluEngineVersion,requestLatency,timestamp,typeOfEvent
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,68a241c5-37a8-4504-a943-6b82581cd270,31,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2', 'requestLatency': 999}",670e61a08529bdd288ba7509,CAREER,CANNED_RESPONSE_TRIGGERED,0668b4298420020a85dadd5a28482c463c374e23 urmc-d7b76ab58052fc65932cbb27caa4ced2,999,2024-10-15 15:35:44.950,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,637e69ca-97d3-42e4-a64a-7b648122c0fb,26,"{'name': 'CORONAVIRUS_GENERAL', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 1778}",670aacce8529bdd2889732ad,,CORONAVIRUS_GENERAL,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,1778,2024-10-12 20:07:26.842,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6188708e-d95d-4466-8f68-e8deaa4d4148,25,"{'name': 'EMERGENCY', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2424}",670ad73c14519701d618b85a,,EMERGENCY,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2424,2024-10-12 23:08:28.055,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f6ff31d6-8069-4c4e-91ad-873e31b5a63a,29,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1289}",670b16f28529bdd2889b9560,CAREER,CANNED_RESPONSE_TRIGGERED,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1289,2024-10-13 03:40:18.586,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f6ff31d6-8069-4c4e-91ad-873e31b5a63a,46,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1515}",670b17088529bdd2889b964e,CAREER,CANNED_RESPONSE_TRIGGERED,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1515,2024-10-13 03:40:40.422,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,6c53d16f-e6b8-4ada-8f8a-a96a46d30979,16,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 952}",670c2cb68529bdd288a3e78e,CAREER,CANNED_RESPONSE_TRIGGERED,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,952,2024-10-13 23:25:26.524,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,e0642ba5-5843-4f04-ba5b-f497846f421c,24,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2891}",670ac6108529bdd288985d11,,INFORMATION_SEARCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2891,2024-10-12 21:55:12.211,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,966a4bd1-f35b-4711-8fc4-bdaaa659fccd,22,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe', 'requestLatency': 2232}",670ac7158529bdd28898691b,,INFORMATION_SEARCH,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7022bd2a03a123e9d74d07cfe3b3fffe,2232,2024-10-12 21:59:33.112,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a227e1dc-5803-47ea-999e-fd6757720306,24,"{'name': 'CORONAVIRUS_GENERAL', 'nluEngineVersion': '9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5', 'requestLatency': 1007}",670699057673c82f4274a2de,,CORONAVIRUS_GENERAL,9fa39a7450e451c50af6cd065449a16961ff1eff urmc-0bbf8416e2dffb4d5af60416f6e94ed5,1007,2024-10-09 17:53:57.795,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,0f3d5119-a035-4199-bab8-fc4c312e819c,24,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': 'a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8', 'requestLatency': 1785}",6705ef4714519701d6e66232,,INFORMATION_SEARCH,a6f109567b9d330e351f52437db72c06ebe694f2 urmc-f95578ec092932482f95a0d3fdaedaa8,1785,2024-10-09 05:49:43.733,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2896ceaa-2a28-4414-aa3a-ef59827c6ec6,20,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1195}",67001707fd4c301deb1b7089,MY_CHART,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1195,2024-10-04 19:25:43.512,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,97a1eafd-5728-42c5-8cee-5bca62a66f13,93,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1708}",66fff07855f202ce261f5ebb,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1708,2024-10-04 16:41:12.869,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,2c65700b-c563-42a5-b942-6b275c5fb48e,19,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1024}",66fdc57655f202ce26093a6e,CAREER,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1024,2024-10-03 01:13:10.045,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5bebe54f-3b1a-4d29-8b1e-a9e3302a09b0,95,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224', 'requestLatency': 1335}",66fdba2dce37c378348e3dd6,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6a3114572dffb9b823623fc3281cb224,1335,2024-10-03 00:25:01.992,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bc1f5f52-602d-43f7-bedf-c5b055b747e0,21,"{'name': 'EMERGENCY', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1712}",6700089655f202ce26210428,,EMERGENCY,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1712,2024-10-04 18:24:06.621,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5469bfd3-8d10-4552-99dc-7c577f729944,53,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1124}",66ffffc555f202ce26205bd0,MY_CHART,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1124,2024-10-04 17:46:29.361,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,50b90f6c-3062-4232-863c-9ec6ecb74861,28,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1145}",66fff54fce37c37834a7de7b,CAREER,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1145,2024-10-04 17:01:51.468,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5fb8d3c9-2e83-47b8-8e83-197f43011b23,24,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803', 'requestLatency': 1656}",6700151afd4c301deb1b54ef,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-480f4182e6c89e0232888471a5937803,1656,2024-10-04 19:17:30.359,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,b85c2b18-d426-48a5-ab3f-0b8bdc84e97a,45,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f', 'requestLatency': 2772}",66fd74914a29b75ae498ddb1,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-f8af18fcbc10a021a6068c79edd3e93f,2772,2024-10-02 19:28:01.802,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,c131cebc-880b-424a-afe4-ecf901a21c31,29,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1223}",67082ef98529bdd2887e1841,MY_CHART,CANNED_RESPONSE_TRIGGERED,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1223,2024-10-10 22:46:01.712,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3683f412-77a1-47f1-88bc-18347217ec3e,29,"{'name': 'EMERGENCY', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 989}",67086898d7b6713c29c52e87,,EMERGENCY,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,989,2024-10-11 02:51:52.529,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,3683f412-77a1-47f1-88bc-18347217ec3e,39,"{'name': 'EMERGENCY', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1096}",670868b2d7b6713c29c52f84,,EMERGENCY,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1096,2024-10-11 02:52:18.133,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,f2c79ad2-f0d6-4a79-aaa1-240b8e2650ef,64,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1129}",670c37a78529bdd288a46874,,INFORMATION_SEARCH,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1129,2024-10-14 00:12:07.362,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,89df92a8-729f-4446-88f1-bda445867415,65,"{'key': 'MY_CHART', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1481}",670bfa378529bdd288a19815,MY_CHART,CANNED_RESPONSE_TRIGGERED,5ff2a535c437f358ae08352f1950b76d55dd51f2 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1481,2024-10-13 19:49:59.762,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,dca37f59-665b-4285-be09-dda0f585572a,42,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b', 'requestLatency': 1826}",670b1c1714519701d61b5bf6,CAREER,CANNED_RESPONSE_TRIGGERED,7c8aa7cf05639bb2edb7c225a6aa00c85537c812 urmc-7b5e12e95d40d26d08654ba4a4e3be9b,1826,2024-10-13 04:02:15.924,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,5953596e-d9e0-401f-b37b-1ff8fc729b4f,47,"{'name': 'EMERGENCY', 'nluEngineVersion': 'e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1', 'requestLatency': 1884}",6707be4714519701d6f7c229,,EMERGENCY,e1540ef6ef90a451708d44b77b7f914b18c92060 urmc-5acc02dcce4ca96fa36dc5578ebacdc1,1884,2024-10-10 14:45:11.499,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,a5489d8d-f471-494b-8c4e-8b4c3f825145,17,"{'name': 'EMERGENCY', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 2405}",67020596ce37c37834bebb72,,EMERGENCY,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,2405,2024-10-06 06:35:50.054,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,69b90cd8-6a28-4d73-bcf5-71bbc4420d27,20,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049', 'requestLatency': 1600}",6702cef6ce37c37834c457be,,INFORMATION_SEARCH,031d35f82e7967868701ab7a113d640337d5b1ef urmc-f6abf1135b374ee1def31fd3efc6e049,1600,2024-10-06 20:55:02.155,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,bfd8be74-8a81-485d-aa76-f1983b2ed9f9,35,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6', 'requestLatency': 1746}",67029b97ce37c37834c1eb8b,,INFORMATION_SEARCH,265ce52a394afbeeb9cc81f35c2133078aa86778 urmc-cc2249aff481bd86c34d6b5bbd70bbb6,1746,2024-10-06 17:15:51.070,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,56d246f2-ba61-4fb1-a61c-068a21998299,39,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff', 'requestLatency': 1922}",6701ffa4ce37c37834be8f39,,INFORMATION_SEARCH,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-dae7856d287399b0f2ee2498371c2aff,1922,2024-10-06 06:10:28.008,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,10f99a9b-7600-46f1-aa05-fbe5ab82aee5,32,"{'key': 'CAREER', 'name': 'CANNED_RESPONSE_TRIGGERED', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 1387}",66ff1555ce37c378349ee70b,CAREER,CANNED_RESPONSE_TRIGGERED,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,1387,2024-10-04 01:06:13.634,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,906f711e-74bf-493c-9df1-169d32774218,100,"{'name': 'CORONAVIRUS_GENERAL', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 4088}",66fef20c9aed72ff524d6283,,CORONAVIRUS_GENERAL,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,4088,2024-10-03 22:35:40.634,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,906f711e-74bf-493c-9df1-169d32774218,182,"{'name': 'CORONAVIRUS_GENERAL', 'nluEngineVersion': '65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b', 'requestLatency': 4175}",66fef62d9aed72ff524d9f23,,CORONAVIRUS_GENERAL,65d388268f9c81a5fb065f9cf8445d04396053ce urmc-6d31e9428cd30eafb7aedfca66870d2b,4175,2024-10-03 22:53:17.572,INTENT
08fd0ad8-b8bd-4c6d-a1bf-c381dbe24b4d,419d9d2a-e3f9-4161-b5ef-72afb96eecd8,24,"{'name': 'INFORMATION_SEARCH', 'nluEngineVersion': '8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d', 'requestLatency': 1402}",670d84438529bdd288b2ab45,,INFORMATION_SEARCH,8307155cd3fb198077acd99ef4a2e834c23ed71f urmc-89d910f65fcc8f771e58593cb7e0ce9d,1402,2024-10-14 23:51:15.969,INTENT
